Fold,Dataset,_gamma_2,_gamma_3,_batch_size,_latent_dims,Model,Attention,Attention_Method,Incerteza,Sampling Mode,Loss Function,Test - loss,Test - Accuracy Score,Test - Balanced Accuracy Score,Test - Precision Score,Test - Recall Score,Test - F1 Score
3,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Loung,True,None,cross_entropy_loss,308.2886663314399,0.8623853211009175,0.8589160839160839,0.8623853211009175,0.8630128695208971,0.8626250470462166
4,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Loung,True,None,cross_entropy_loss,370.4397398222477,0.8440366972477065,0.8508741258741259,0.8440366972477065,0.8536111059419023,0.8453447335052781
0,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,False,Loung,False,None,focal_loss,28.50783156692435,0.8532110091743119,0.8585664335664336,0.8532110091743119,0.8606561965479709,0.8543444176484293
1,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,False,Loung,False,None,focal_loss,28.89857125063555,0.8440366972477065,0.8361888111888112,0.8440366972477065,0.8435808910526214,0.8437356362087882
2,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,False,Loung,False,None,focal_loss,48.49878121953492,0.8165137614678899,0.8351398601398601,0.8165137614678899,0.8466047602210767,0.8180335088796671
3,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,False,Loung,False,None,focal_loss,29.058805964408666,0.8715596330275229,0.8702797202797203,0.8715596330275229,0.8730032100594526,0.8719833078491336
4,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,False,Loung,False,None,focal_loss,31.111553265414106,0.8348623853211009,0.8358391608391609,0.8348623853211009,0.8390610116809546,0.8358311014872644
0,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Loung,False,None,focal_loss,29.459948777058802,0.8623853211009175,0.8699300699300699,0.8623853211009175,0.8718077550539355,0.8635394707399512
1,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Loung,False,None,focal_loss,31.496403869138945,0.8532110091743119,0.8475524475524476,0.8532110091743119,0.8532110091743119,0.8532110091743119
2,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Loung,False,None,focal_loss,43.07535113763372,0.8256880733944955,0.8354895104895105,0.8256880733944955,0.84012648680729,0.8272920342084509
3,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Loung,False,None,focal_loss,29.54232204069785,0.8715596330275229,0.8702797202797203,0.8715596330275229,0.8730032100594526,0.8719833078491336
4,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Loung,False,None,focal_loss,36.47374200902948,0.8532110091743119,0.865909090909091,0.8532110091743119,0.8702931455225033,0.8545840354490419
0,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,False,Loung,True,None,focal_loss,23.4956854549023,0.8348623853211009,0.8395104895104895,0.8348623853211009,0.8424755092520603,0.836137469854483
1,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,False,Loung,True,None,focal_loss,26.284466026026173,0.8532110091743119,0.8475524475524476,0.8532110091743119,0.8532110091743119,0.8532110091743119
2,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,False,Loung,True,None,focal_loss,35.0760934287255,0.8165137614678899,0.8314685314685315,0.8165137614678899,0.8396597344147977,0.8181931270408956
3,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,False,Loung,True,None,focal_loss,32.74506134943131,0.8532110091743119,0.8548951048951049,0.8532110091743119,0.8572467037649771,0.8540720902109016
4,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,False,Loung,True,None,focal_loss,29.219857880828577,0.8440366972477065,0.8508741258741259,0.8440366972477065,0.8536111059419023,0.8453447335052781
0,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Loung,True,None,focal_loss,22.829302967141526,0.8623853211009175,0.8589160839160839,0.8623853211009175,0.8630128695208971,0.8626250470462166
1,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Loung,True,None,focal_loss,22.743333869024156,0.8715596330275229,0.8739510489510489,0.8715596330275229,0.8754323958489999,0.8723130789345389
2,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Loung,True,None,focal_loss,29.89212668871661,0.8440366972477065,0.8582167832167832,0.8440366972477065,0.8641182466870541,0.8454929372360565
3,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Loung,True,None,focal_loss,24.295893411570734,0.8899082568807339,0.893006993006993,0.8899082568807339,0.8936180879330226,0.8905540676581761
4,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Loung,True,None,focal_loss,26.56293688782858,0.8532110091743119,0.8622377622377622,0.8532110091743119,0.8649977095172653,0.8545144633278187
0,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,False,Loung,False,None,adaptative_focal_loss,36.766765703301914,0.8715596330275229,0.8776223776223776,0.8715596330275229,0.8788368838438811,0.8725513654423757
1,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,False,Loung,False,None,adaptative_focal_loss,58.58690715492318,0.8623853211009175,0.8662587412587412,0.8623853211009175,0.8679242339137491,0.8633323468481798
2,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,False,Loung,False,None,adaptative_focal_loss,73.34058877087514,0.8256880733944955,0.8318181818181818,0.8256880733944955,0.8354144568298689,0.8271499962706049
3,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,False,Loung,False,None,adaptative_focal_loss,52.04031143932168,0.8715596330275229,0.8776223776223776,0.8715596330275229,0.8788368838438811,0.8725513654423757
4,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,False,Loung,False,None,adaptative_focal_loss,61.28728553379347,0.8532110091743119,0.865909090909091,0.8532110091743119,0.8702931455225033,0.8545840354490419
0,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Loung,False,None,adaptative_focal_loss,48.61038320217658,0.8715596330275229,0.8739510489510489,0.8715596330275229,0.8754323958489999,0.8723130789345389
1,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Loung,False,None,adaptative_focal_loss,55.47157699689953,0.8440366972477065,0.8508741258741259,0.8440366972477065,0.8536111059419023,0.8453447335052781
2,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Loung,False,None,adaptative_focal_loss,74.52267399074834,0.8348623853211009,0.8395104895104895,0.8348623853211009,0.8424755092520603,0.836137469854483
3,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Loung,False,None,adaptative_focal_loss,54.035062194964205,0.8440366972477065,0.8545454545454545,0.8440366972477065,0.8583916516234329,0.8454718200812457
4,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Loung,False,None,adaptative_focal_loss,67.96954154858895,0.8623853211009175,0.8736013986013986,0.8623853211009175,0.8766568164395756,0.8636516059540401
0,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,False,Loung,True,None,adaptative_focal_loss,32.074389340680675,0.8348623853211009,0.8321678321678322,0.8348623853211009,0.836521232612178,0.8354071100917432
1,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,False,Loung,True,None,adaptative_focal_loss,39.47096996132387,0.8440366972477065,0.83986013986014,0.8440366972477065,0.8447247706422019,0.8443083866523791
2,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,False,Loung,True,None,adaptative_focal_loss,55.86831824276425,0.8165137614678899,0.8204545454545455,0.8165137614678899,0.82429482195615,0.8179305220605365
3,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,False,Loung,True,None,adaptative_focal_loss,51.513854324270824,0.8532110091743119,0.8548951048951049,0.8532110091743119,0.8572467037649771,0.8540720902109016
4,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,False,Loung,True,None,adaptative_focal_loss,53.43864975527886,0.8440366972477065,0.8545454545454545,0.8440366972477065,0.8583916516234329,0.8454718200812457
0,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Loung,True,None,adaptative_focal_loss,35.0802645639542,0.8623853211009175,0.8736013986013986,0.8623853211009175,0.8766568164395756,0.8636516059540401
1,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Loung,True,None,adaptative_focal_loss,43.810668534095136,0.8623853211009175,0.8625874125874127,0.8623853211009175,0.8649921605913874,0.8630283247057068
2,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Loung,True,None,adaptative_focal_loss,53.65258442589996,0.8440366972477065,0.8545454545454545,0.8440366972477065,0.8583916516234329,0.8454718200812457
3,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Loung,True,None,adaptative_focal_loss,42.11360296196894,0.8623853211009175,0.8625874125874127,0.8623853211009175,0.8649921605913874,0.8630283247057068
4,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Loung,True,None,adaptative_focal_loss,49.64121087975458,0.8348623853211009,0.8431818181818183,0.8348623853211009,0.8467728955416063,0.8363287712437962
0,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Bahdanau,False,None,cross_entropy_loss,304.1278105919514,0.8807339449541285,0.8816433566433566,0.8807339449541285,0.8831991083853337,0.8812912147449458
1,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Bahdanau,False,None,cross_entropy_loss,431.335928540711,0.8440366972477065,0.83986013986014,0.8440366972477065,0.8447247706422019,0.8443083866523791
2,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Bahdanau,False,None,cross_entropy_loss,523.600218825384,0.8073394495412844,0.8237762237762238,0.8073394495412844,0.8337357154353774,0.8090350319435613
3,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Bahdanau,False,None,cross_entropy_loss,327.4746664204729,0.8623853211009175,0.8552447552447553,0.8623853211009175,0.8620038662709881,0.8621196790077544
4,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Bahdanau,False,None,cross_entropy_loss,438.29653087231,0.8256880733944955,0.8354895104895105,0.8256880733944955,0.84012648680729,0.8272920342084509
0,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Bahdanau,True,None,cross_entropy_loss,338.03975659991625,0.8623853211009175,0.8625874125874127,0.8623853211009175,0.8649921605913874,0.8630283247057068
1,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Bahdanau,True,None,cross_entropy_loss,372.6040919592621,0.8623853211009175,0.8552447552447553,0.8623853211009175,0.8620038662709881,0.8621196790077544
2,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Bahdanau,True,None,cross_entropy_loss,498.454835244275,0.8165137614678899,0.8167832167832167,0.8165137614678899,0.8208753195969319,0.8175901127636268
3,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Bahdanau,True,None,cross_entropy_loss,362.8992729536984,0.8532110091743119,0.8512237762237762,0.8532110091743119,0.8547622213358153,0.8536952089704385
4,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Bahdanau,True,None,cross_entropy_loss,456.150685774077,0.8256880733944955,0.8318181818181818,0.8256880733944955,0.8354144568298689,0.8271499962706049
0,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Bahdanau,False,None,focal_loss,24.41777353767955,0.8715596330275229,0.8776223776223776,0.8715596330275229,0.8788368838438811,0.8725513654423757
1,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Bahdanau,False,None,focal_loss,32.22919286500424,0.8532110091743119,0.8438811188811188,0.8532110091743119,0.8526176457163723,0.8526161982530661
2,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Bahdanau,False,None,focal_loss,36.472697472353595,0.8532110091743119,0.8512237762237762,0.8532110091743119,0.8547622213358153,0.8536952089704385
3,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Bahdanau,False,None,focal_loss,27.480728908416328,0.8715596330275229,0.8739510489510489,0.8715596330275229,0.8754323958489999,0.8723130789345389
4,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Bahdanau,False,None,focal_loss,34.22179377188376,0.8348623853211009,0.8395104895104895,0.8348623853211009,0.8424755092520603,0.836137469854483
0,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Bahdanau,True,None,focal_loss,27.263635011987947,0.8440366972477065,0.8472027972027972,0.8440366972477065,0.8497472383448792,0.845109993094604
1,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Bahdanau,True,None,focal_loss,29.092406229141655,0.8532110091743119,0.8438811188811188,0.8532110091743119,0.8526176457163723,0.8526161982530661
2,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Bahdanau,True,None,focal_loss,44.71335100908892,0.8256880733944955,0.8391608391608392,0.8256880733944955,0.8457356439007816,0.8273156357344161
3,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Bahdanau,True,None,focal_loss,29.92969203214033,0.8532110091743119,0.8548951048951049,0.8532110091743119,0.8572467037649771,0.8540720902109016
4,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Bahdanau,True,None,focal_loss,36.31961126748575,0.8532110091743119,0.865909090909091,0.8532110091743119,0.8702931455225033,0.8545840354490419
0,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Bahdanau,False,None,adaptative_focal_loss,43.420385463522116,0.8532110091743119,0.8585664335664336,0.8532110091743119,0.8606561965479709,0.8543444176484293
1,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Bahdanau,False,None,adaptative_focal_loss,53.022448710345344,0.8348623853211009,0.8321678321678322,0.8348623853211009,0.836521232612178,0.8354071100917432
2,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Bahdanau,False,None,adaptative_focal_loss,77.17106819590298,0.7981651376146789,0.8087412587412588,0.7981651376146789,0.8153399437803107,0.8000530487424329
3,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Bahdanau,False,None,adaptative_focal_loss,46.62177040708174,0.8715596330275229,0.8702797202797203,0.8715596330275229,0.8730032100594526,0.8719833078491336
4,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Bahdanau,False,None,adaptative_focal_loss,64.53589825099762,0.8532110091743119,0.8622377622377622,0.8532110091743119,0.8649977095172653,0.8545144633278187
0,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Bahdanau,True,None,adaptative_focal_loss,45.095933737557964,0.8532110091743119,0.8622377622377622,0.8532110091743119,0.8649977095172653,0.8545144633278187
1,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Bahdanau,True,None,adaptative_focal_loss,50.496064264839944,0.8440366972477065,0.83986013986014,0.8440366972477065,0.8447247706422019,0.8443083866523791
2,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Bahdanau,True,None,adaptative_focal_loss,76.5802325414955,0.8256880733944955,0.8354895104895105,0.8256880733944955,0.84012648680729,0.8272920342084509
3,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Bahdanau,True,None,adaptative_focal_loss,47.15233955033329,0.8440366972477065,0.83986013986014,0.8440366972477065,0.8447247706422019,0.8443083866523791
4,Urine-NIR,0.0016642453970976412,86.62066144044952,12,96,UrineDERIV_in_GNA_VAE_derivate,True,Bahdanau,True,None,adaptative_focal_loss,75.1807627202174,0.8073394495412844,0.820104895104895,0.8073394495412844,0.827353041114509,0.8091383342327756
